# mapFileSha256=d63cd2ff3aeaba80bc3bc173bb615207666f1eaf759ecac573fad0da61979df3
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=5
# keepX=258
# keepY=417
# nativeOrientation=15
# preBuildSetting=1
# selectedCandidateId=<none>
# aivJsonSha256=<not-available>
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
79	before	0	0	0	0	0	0	0	0	0
79	after	1	41	5	280	280	173969	7	258	417
80	before	0	0	0	0	0	0	0	0	0
80	after	1	71	5	281	280	179284	1	260	424
81	before	0	0	0	0	0	0	0	0	0
81	after	1	73	5	282	280	179285	1	261	424
82	before	0	0	0	0	0	0	0	0	0
82	after	1	72	5	283	280	179286	1	262	424
83	before	0	0	0	0	0	0	0	0	0
83	after	1	55	5	284	280	180033	7	258	425
84	before	0	0	0	0	0	0	0	0	0
84	after	1	10	5	285	285	175504	2	265	419
85	before	0	0	0	0	0	0	0	0	0
85	after	1	10	5	286	285	175507	2	268	419
86	before	0	0	0	0	0	0	0	0	0
86	after	1	10	5	287	285	177781	2	265	422
87	before	0	0	0	0	0	0	0	0	0
87	after	1	10	5	288	285	177784	2	268	422
