# mapFileSha256=c6abe1353e0ea1829b626408b4f3807e4473b428ae239fd15a52e9745fff8116
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=3
# keepX=403
# keepY=520
# nativeOrientation=15
# preBuildSetting=1
# selectedCandidateId=<none>
# aivJsonSha256=<not-available>
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
53	before	0	0	0	0	0	0	0	0	0
53	after	1	41	3	6287	6287	242403	7	403	520
54	before	0	0	0	0	0	0	0	0	0
54	after	1	71	3	6288	6287	246276	1	405	527
55	before	0	0	0	0	0	0	0	0	0
55	after	1	73	3	6289	6287	246277	1	406	527
56	before	0	0	0	0	0	0	0	0	0
56	after	1	72	3	6290	6287	246278	1	407	527
57	before	0	0	0	0	0	0	0	0	0
57	after	1	55	3	6291	6287	246819	7	403	528
58	before	0	0	0	0	0	0	0	0	0
58	after	1	10	3	6292	6292	243526	2	410	522
59	before	0	0	0	0	0	0	0	0	0
59	after	1	10	3	6293	6292	243529	2	413	522
60	before	0	0	0	0	0	0	0	0	0
60	after	1	10	3	6294	6292	245185	2	410	525
61	before	0	0	0	0	0	0	0	0	0
61	after	1	10	3	6295	6292	245188	2	413	525
