# mapFileSha256=b5ab8bcc5c4c2783697eef4bbe692ae829b2c7d59c4aff540f79e140c49417fe
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=7
# keepX=217
# keepY=321
# nativeOrientation=6
# preBuildSetting=0
# selectedCandidateId=0
# aivJsonSha256=486ff3d30ba01c407d039d367a53b1391fd9f2feff500eb82e420cb297afdf07
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
50	before	0	0	0	0	0	0	0	0	0
50	after	1	41	7	465683	465683	103501	7	217	321
51	before	0	0	0	0	0	0	0	0	0
51	after	1	71	7	465684	465683	104792	1	216	323
52	before	0	0	0	0	0	0	0	0	0
52	after	1	73	7	465685	465683	105441	1	216	324
53	before	0	0	0	0	0	0	0	0	0
53	after	1	72	7	465686	465683	106092	1	216	325
54	before	0	0	0	0	0	0	0	0	0
54	after	1	55	7	465687	465683	103493	7	209	321
55	before	0	0	0	0	0	0	0	0	0
55	after	1	10	7	465688	465688	108058	2	217	328
56	before	0	0	0	0	0	0	0	0	0
56	after	1	10	7	465689	465688	108061	2	220	328
57	before	0	0	0	0	0	0	0	0	0
57	after	1	10	7	465690	465688	110041	2	217	331
58	before	0	0	0	0	0	0	0	0	0
58	after	1	10	7	465691	465688	110044	2	220	331
