# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Craggy Cliffs.map
# mapFileSha256=c46b71c941ea299d1ca82c4f9649601e41f80517f05885ecdda39deee5e4ef25
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=3
# keepX=405
# keepY=258
# nativeOrientation=6
# scale=7
# isFree=False
# selectionPlacementState=2
# selectionAccepted=True
# selectionFinalOrientation=6
# finalCandidateId=0
# selectedCandidateId=0
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\wolf3.aivjson
# aivJsonSha256=4e2a09090a53e53639c9f8c82e63362d213d53920f327d5d08936f8c02520cb0
# preNativeFailureFlag=0
# preNativeFailureReasonRaw=3
# preNativeStartCleanupFlag=1
# preNativeDestroyedRecordMarker=0
# postNativeFailureFlag=0
# postNativeFailureReasonRaw=3
# postNativeStartCleanupFlag=0
# postNativeDestroyedRecordMarker=1
# postNativeFailureReason=<not-applicable>
# sampledTiles=320800
# fullMapTileLayersComplete=True
# beforeScanMilliseconds=9.190
# afterScanMilliseconds=10.436
# changedLayerCells=314
# changedBuildingRecords=9
# buildingRecordTrace=oracle-start-trace-20260924-193517-349-session002-p3-n03.records.tsv
# newBuildingCells=117
# replacedBuildingCells=0
# clearedBuildingCells=0
# sampledRegionComplete=True
x	y	tileId	layer	before	after
397	252	64006	logic2	8	2
396	253	64512	logic2	8	2
406	253	64522	logic2	8	2
395	254	65020	logic2	8	2
413	254	65038	logic2	8	2
394	255	65530	logic2	8	2
412	255	65548	logic2	8	2
413	255	65549	logic2	8	2
414	255	65550	logic2	8	2
393	256	66042	logic2	8	2
411	256	66060	logic2	8	2
412	256	66061	logic2	8	2
413	256	66062	logic2	8	2
414	256	66063	logic2	8	2
415	256	66064	logic2	8	2
392	257	66556	logic2	8	2
410	257	66574	logic2	8	2
411	257	66575	logic2	8	2
412	257	66576	logic2	8	2
413	257	66577	logic2	8	2
414	257	66578	logic2	8	2
415	257	66579	logic2	8	2
416	257	66580	logic2	8	2
391	258	67072	logic2	8	2
392	258	67073	logic2	8	2
397	258	67078	buildingId	0	226
398	258	67079	logic2	8	2
398	258	67079	buildingId	0	226
399	258	67080	buildingId	0	226
400	258	67081	buildingId	0	226
401	258	67082	buildingId	0	226
402	258	67083	buildingId	0	226
403	258	67084	buildingId	0	226
405	258	67086	logic	32768	268468224
405	258	67086	buildingId	0	222
406	258	67087	logic	32768	268468224
406	258	67087	buildingId	0	222
407	258	67088	logic	32768	268468224
407	258	67088	buildingId	0	222
408	258	67089	logic	32768	268468224
408	258	67089	buildingId	0	222
409	258	67090	logic	32768	268468224
409	258	67090	buildingId	0	222
410	258	67091	logic	32768	268468224
410	258	67091	buildingId	0	222
411	258	67092	logic	32768	268468224
411	258	67092	buildingId	0	222
412	258	67093	logic2	8	2
413	258	67094	logic2	8	2
414	258	67095	logic2	8	2
391	259	67591	logic2	8	2
392	259	67592	logic2	8	2
397	259	67597	buildingId	0	226
398	259	67598	buildingId	0	226
399	259	67599	buildingId	0	226
400	259	67600	buildingId	0	226
401	259	67601	buildingId	0	226
402	259	67602	buildingId	0	226
403	259	67603	buildingId	0	226
405	259	67605	logic	0	268435456
405	259	67605	buildingId	0	222
406	259	67606	logic	0	268435456
406	259	67606	buildingId	0	222
407	259	67607	logic	0	268435456
407	259	67607	buildingId	0	222
408	259	67608	logic	0	268435456
408	259	67608	buildingId	0	222
409	259	67609	logic	0	268435456
409	259	67609	buildingId	0	222
410	259	67610	logic	0	268435456
410	259	67610	buildingId	0	222
411	259	67611	logic	32768	268468224
411	259	67611	buildingId	0	222
413	259	67613	logic2	8	2
391	260	68112	logic2	8	2
392	260	68113	logic2	8	2
397	260	68118	buildingId	0	226
398	260	68119	buildingId	0	226
399	260	68120	buildingId	0	226
400	260	68121	logic	32768	33792
400	260	68121	buildingId	0	226
401	260	68122	buildingId	0	226
402	260	68123	buildingId	0	226
