# mapFileSha256=d63cd2ff3aeaba80bc3bc173bb615207666f1eaf759ecac573fad0da61979df3
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=4
# keepX=254
# keepY=379
# nativeOrientation=15
# preBuildSetting=1
# selectedCandidateId=<none>
# aivJsonSha256=<not-available>
# postNativeFailureFlag=0
# changedBuildingRecords=12
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
166	before	1	67	2	337	0	145020	1	259	380
166	after	1	41	4	421	421	144254	7	254	379
181	before	1	67	2	352	0	144259	1	259	379
181	after	1	71	4	422	421	149625	1	256	386
186	before	1	67	2	357	0	145019	1	258	380
186	after	1	73	4	423	421	149626	1	257	386
187	before	1	67	2	358	0	148854	1	258	385
187	after	1	72	4	424	421	149627	1	258	386
188	before	1	67	2	359	0	149626	1	257	386
188	after	1	55	4	425	421	150398	7	254	387
189	before	1	67	2	360	0	145781	1	257	381
189	after	1	10	4	426	426	145785	2	261	381
190	before	1	67	2	361	0	145782	1	258	381
190	after	1	10	4	427	426	145788	2	264	381
191	before	1	67	2	362	0	149627	1	258	386
191	after	1	10	4	428	426	148086	2	261	384
192	before	1	67	2	363	0	154305	1	256	392
192	after	1	10	4	429	426	148089	2	264	384
196	before	1	67	2	367	0	152738	1	257	390
196	after	0	0	0	0	0	0	0	0	0
197	before	1	67	2	368	0	151178	1	257	388
197	after	0	0	0	0	0	0	0	0	0
198	before	1	67	2	369	0	153523	1	259	391
198	after	0	0	0	0	0	0	0	0	0
