# mapFile=C:\Users\Serpens66\AppData\LocalLow\Firefly Studios\Stronghold Crusader Definitive Edition\Maps\test AI overbuild eachother.map
# mapFileSha256=d63cd2ff3aeaba80bc3bc173bb615207666f1eaf759ecac573fad0da61979df3
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=2
# keepX=269
# keepY=398
# nativeOrientation=6
# scale=7
# isFree=False
# selectionPlacementState=2
# selectionAccepted=True
# selectionFinalOrientation=6
# finalCandidateId=0
# selectedCandidateId=0
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\sentinel2.aivjson
# aivJsonSha256=907ab0c23abebd42aba220449f8010f7fd12d9c1d87a455fcd24ff478453e9da
# preNativeFailureFlag=0
# preNativeFailureReasonRaw=17
# preNativeStartCleanupFlag=1
# preNativeDestroyedRecordMarker=1
# postNativeFailureFlag=0
# postNativeFailureReasonRaw=17
# postNativeStartCleanupFlag=0
# postNativeDestroyedRecordMarker=1
# postNativeFailureReason=<not-applicable>
# sampledTiles=320800
# fullMapTileLayersComplete=True
# beforeScanMilliseconds=8.512
# afterScanMilliseconds=10.155
# changedLayerCells=481
# changedBuildingRecords=9
# buildingRecordTrace=oracle-start-trace-20260924-221212-169-session002-p2-n02.records.tsv
# newBuildingCells=117
# replacedBuildingCells=0
# clearedBuildingCells=0
# sampledRegionComplete=True
x	y	tileId	layer	before	after
267	392	154316	logic2	0	2
269	392	154318	logic2	0	2
270	392	154319	logic2	0	2
271	392	154320	logic2	0	2
272	392	154321	logic2	0	2
273	392	154322	logic2	0	2
274	392	154323	logic2	0	2
267	393	155103	logic2	0	2
268	393	155104	logic2	0	2
269	393	155105	logic2	0	2
270	393	155106	logic2	0	2
271	393	155107	logic2	0	2
272	393	155108	logic2	0	2
273	393	155109	logic2	0	2
266	394	155891	logic2	0	2
267	394	155892	logic2	0	2
268	394	155893	logic2	0	2
269	394	155894	logic2	0	2
270	394	155895	logic2	0	2
271	394	155896	logic2	0	2
272	394	155897	logic2	0	2
265	395	156681	logic2	0	2
266	395	156682	logic2	0	2
267	395	156683	logic2	0	2
268	395	156684	logic2	0	2
269	395	156685	logic2	0	2
270	395	156686	logic2	0	2
271	395	156687	logic2	0	2
278	395	156694	logic2	0	2
264	396	157473	logic2	0	2
265	396	157474	logic2	0	2
266	396	157475	logic2	0	2
267	396	157476	logic2	0	2
268	396	157477	logic2	0	2
269	396	157478	logic2	0	2
270	396	157479	logic2	0	2
271	396	157480	logic2	0	2
263	397	158267	logic2	0	2
264	397	158268	logic2	0	2
265	397	158269	logic2	0	2
266	397	158270	logic2	0	2
267	397	158271	logic2	0	2
268	397	158272	logic2	0	2
269	397	158273	logic2	0	2
270	397	158274	logic2	0	2
271	397	158275	logic2	0	2
261	398	159062	buildingId	0	14
262	398	159063	logic2	0	2
262	398	159063	buildingId	0	14
263	398	159064	logic2	0	2
263	398	159064	buildingId	0	14
264	398	159065	logic2	0	2
264	398	159065	buildingId	0	14
265	398	159066	logic2	0	2
265	398	159066	buildingId	0	14
266	398	159067	logic2	0	2
266	398	159067	buildingId	0	14
267	398	159068	logic2	0	2
267	398	159068	buildingId	0	14
268	398	159069	logic2	0	2
269	398	159070	logic	32768	268468224
269	398	159070	buildingId	0	10
270	398	159071	logic	32768	268468224
270	398	159071	logic2	0	2
270	398	159071	buildingId	0	10
271	398	159072	logic	32768	268468224
271	398	159072	logic2	0	2
271	398	159072	buildingId	0	10
272	398	159073	logic	32768	268468224
272	398	159073	buildingId	0	10
273	398	159074	logic	32768	268468224
273	398	159074	buildingId	0	10
274	398	159075	logic	32768	268468224
274	398	159075	buildingId	0	10
275	398	159076	logic	32768	268468224
275	398	159076	buildingId	0	10
261	399	159861	logic2	0	2
261	399	159861	buildingId	0	14
262	399	159862	logic2	0	2
262	399	159862	buildingId	0	14
263	399	159863	logic2	0	2
263	399	159863	buildingId	0	14
264	399	159864	logic2	0	2
264	399	159864	buildingId	0	14
265	399	159865	logic2	0	2
265	399	159865	buildingId	0	14
266	399	159866	logic2	0	2
266	399	159866	buildingId	0	14
267	399	159867	logic2	0	2
267	399	159867	buildingId	0	14
268	399	159868	logic2	0	2
269	399	159869	logic	32768	268468224
269	399	159869	logic2	0	2
269	399	159869	buildingId	0	10
270	399	159870	logic	32768	268468224
270	399	159870	logic2	0	2
270	399	159870	buildingId	0	10
271	399	159871	logic	32768	268468224
271	399	159871	logic2	0	2
271	399	159871	buildingId	0	10
272	399	159872	logic	32768	268468224
272	399	159872	buildingId	0	10
273	399	159873	logic	32768	268468224
273	399	159873	buildingId	0	10
274	399	159874	logic	32768	268468224
274	399	159874	buildingId	0	10
275	399	159875	logic	32768	268468224
275	399	159875	buildingId	0	10
255	400	160655	logic2	0	2
256	400	160656	logic2	0	2
257	400	160657	logic2	0	2
258	400	160658	logic2	0	2
259	400	160659	logic2	0	2
260	400	160660	logic2	0	2
261	400	160661	logic2	0	2
261	400	160661	buildingId	0	14
262	400	160662	logic2	0	2
262	400	160662	buildingId	0	14
263	400	160663	logic2	0	2
263	400	160663	buildingId	0	14
264	400	160664	logic	32768	33792
264	400	160664	logic2	0	2
264	400	160664	buildingId	0	14
265	400	160665	logic2	0	2
265	400	160665	buildingId	0	14
266	400	160666	logic2	0	2
266	400	160666	buildingId	0	14
267	400	160667	logic2	0	2
267	400	160667	buildingId	0	14
268	400	160668	logic	32768	33792
268	400	160668	logic2	0	2
268	400	160668	buildingId	0	11
269	400	160669	logic	32768	268468224
269	400	160669	logic2	0	2
269	400	160669	buildingId	0	10
270	400	160670	logic	32768	268468224
270	400	160670	logic2	0	2
270	400	160670	buildingId	0	10
271	400	160671	logic	32768	268468224
271	400	160671	logic2	0	2
271	400	160671	buildingId	0	10
272	400	160672	logic	32768	268468224
272	400	160672	buildingId	0	10
273	400	160673	logic	32768	268468224
273	400	160673	buildingId	0	10
274	400	160674	logic	32768	268468224
274	400	160674	buildingId	0	10
275	400	160675	logic	32768	268468224
275	400	160675	buildingId	0	10
255	401	161454	logic2	0	2
256	401	161455	logic2	0	2
257	401	161456	logic2	0	2
258	401	161457	logic2	0	2
259	401	161458	logic2	0	2
260	401	161459	logic2	0	2
261	401	161460	logic2	0	2
261	401	161460	buildingId	0	14
262	401	161461	logic2	0	2
262	401	161461	buildingId	0	14
263	401	161462	logic	32768	33792
263	401	161462	logic2	0	2
263	401	161462	buildingId	0	14
264	401	161463	logic	32768	33792
264	401	161463	logic2	0	2
264	401	161463	buildingId	0	14
265	401	161464	logic	32768	33792
265	401	161464	logic2	0	2
265	401	161464	buildingId	0	14
266	401	161465	logic2	0	2
266	401	161465	buildingId	0	14
267	401	161466	logic2	0	2
267	401	161466	buildingId	0	14
268	401	161467	logic2	0	2
268	401	161467	buildingId	0	12
269	401	161468	logic	32768	268468224
269	401	161468	logic2	0	2
269	401	161468	buildingId	0	10
270	401	161469	logic	32768	268468224
270	401	161469	logic2	0	2
270	401	161469	buildingId	0	10
271	401	161470	logic	32768	268468224
271	401	161470	logic2	0	2
271	401	161470	buildingId	0	10
272	401	161471	logic	32768	268468224
272	401	161471	buildingId	0	10
273	401	161472	logic	32768	268468224
273	401	161472	buildingId	0	10
274	401	161473	logic	32768	268468224
274	401	161473	buildingId	0	10
275	401	161474	logic	32768	268468224
275	401	161474	buildingId	0	10
255	402	162251	logic2	0	2
256	402	162252	logic2	0	2
257	402	162253	logic2	0	2
258	402	162254	logic2	0	2
259	402	162255	logic2	0	2
260	402	162256	logic2	0	2
261	402	162257	logic2	0	2
261	402	162257	buildingId	0	14
262	402	162258	logic2	0	2
262	402	162258	buildingId	0	14
263	402	162259	logic2	0	2
263	402	162259	buildingId	0	14
264	402	162260	logic	32768	33792
264	402	162260	logic2	0	2
264	402	162260	buildingId	0	14
265	402	162261	logic2	0	2
265	402	162261	buildingId	0	14
266	402	162262	logic2	0	2
266	402	162262	buildingId	0	14
267	402	162263	logic2	0	2
267	402	162263	buildingId	0	14
268	402	162264	logic	32768	33792
268	402	162264	logic2	0	2
268	402	162264	buildingId	0	13
269	402	162265	logic	32768	268468224
269	402	162265	logic2	0	2
269	402	162265	buildingId	0	10
270	402	162266	logic	32768	268468224
270	402	162266	logic2	0	2
270	402	162266	buildingId	0	10
271	402	162267	logic	32768	268468224
271	402	162267	logic2	0	2
271	402	162267	buildingId	0	10
272	402	162268	logic	32768	268468224
272	402	162268	logic2	0	2
272	402	162268	buildingId	0	10
273	402	162269	logic	32768	268468224
273	402	162269	buildingId	0	10
274	402	162270	logic	32768	268468224
274	402	162270	buildingId	0	10
275	402	162271	logic	32768	268468224
275	402	162271	buildingId	0	10
255	403	163046	logic2	0	2
256	403	163047	logic2	0	2
257	403	163048	logic2	0	2
258	403	163049	logic2	0	2
259	403	163050	logic2	0	2
260	403	163051	logic2	0	2
261	403	163052	logic2	0	2
261	403	163052	buildingId	0	14
