# capturedAtLocal=2026-09-24T22:59:28.5258357+02:00
# mapLoadSequence=2
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\CrusadesCrossing.map
# mapFileSha256=b5ab8bcc5c4c2783697eef4bbe692ae829b2c7d59c4aff540f79e140c49417fe
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# selectionFound=True
# finalCandidateId=0
# finalOrientation=4
# nativeStartOptions=mode=99,option2F0=0,option2F4=1,option2F8=4294967297
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\jewel5.aivjson
# aivJsonSha256=fe15c680d1515b8b401f1edb19b99f79cdb726e0169cf2db096df6c139a46eb8
# keepX=338
# keepY=181
# captureSequence=6
# playerId=8
# frameCount=141
# pointerProblemFrames=0
# captureErrorFrames=0
# highlightedMapperFrames=1
# layerChanges=4532
# buildingRecordChanges=52
# beforeCaptureMilliseconds=1137,7
# afterCaptureMilliseconds=1285,6
# frameSnapshotsComplete=True
# provenanceComplete=True
captureFrameNumber	startedAtLocal	completedAtLocal	selectionSequence	frameIndex	activeLayoutIndex	mapper	highlightedMapper	status	helper	positionCount	firstPositionIndex	restrictedMode	freeOrForced	returnValue	placementStateAddress	pointerConsistent	added	removed	replaced	changed	captureError
1	2026-09-24T22:59:28.5258357+02:00	2026-09-24T22:59:28.5343412+02:00	14	0	7	0	False	0	0	0	0	0	1	0	0x7FFABBF8EDB0	True	0	0	0	0	
2	2026-09-24T22:59:28.5438485+02:00	2026-09-24T22:59:28.5513534+02:00	14	1	7	0	False	0	0	0	0	0	1	0	0x7FFABBF8EDB0	True	0	0	0	0	
3	2026-09-24T22:59:28.5608597+02:00	2026-09-24T22:59:28.5693660+02:00	14	2	7	80	False	1	0	1	30220	0	1	1	0x7FFABBF8EDB0	True	16	0	0	16	
4	2026-09-24T22:59:28.5788745+02:00	2026-09-24T22:59:28.5868747+02:00	14	3	7	52	True	1	0	1	35278	0	1	0	0x7FFABBF8EDB0	True	0	0	0	0	
5	2026-09-24T22:59:28.5953797+02:00	2026-09-24T22:59:28.6043923+02:00	14	4	7	77	False	1	0	1	40350	0	1	1	0x7FFABBF8EDB0	True	25	0	0	25	
6	2026-09-24T22:59:28.6138992+02:00	2026-09-24T22:59:28.6214046+02:00	14	5	7	54	False	1	0	1	32352	0	1	1	0x7FFABBF8EDB0	True	16	0	0	16	
7	2026-09-24T22:59:28.6304174+02:00	2026-09-24T22:59:28.6389234+02:00	14	6	7	54	False	1	0	1	33808	0	1	1	0x7FFABBF8EDB0	True	16	0	0	16	
8	2026-09-24T22:59:28.6484273+02:00	2026-09-24T22:59:28.6564293+02:00	14	7	7	87	False	1	0	1	45723	0	1	1	0x7FFABBF8EDB0	True	100	0	0	100	
9	2026-09-24T22:59:28.6659365+02:00	2026-09-24T22:59:28.6744424+02:00	14	8	7	25	False	1	0	11	184	0	1	1	0x7FFABBF8EDB0	True	0	0	0	0	
10	2026-09-24T22:59:28.6839484+02:00	2026-09-24T22:59:28.6914552+02:00	14	9	7	25	False	1	0	12	201	0	1	1	0x7FFABBF8EDB0	True	0	0	0	0	
