# capturedAtLocal=2026-09-24T15:30:07.6963959+02:00
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Crater Lake.map
# mapFileSha256=c5d9906aa37ed96ec1cf9b3eb0c7f6fb5b3e1d8063167fe22337e69c153bb887
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=5
# orientation=4
# keepX=406
# keepY=121
# occupiedCells=3822
tileId	buildingId	ownerId	terrainFlags
15221	2	0	33792
15222	2	0	33792
15223	2	0	33792
15224	2	0	33792
15225	2	0	33792
15226	2	0	33792
15227	2	0	33792
15228	2	0	33792
15468	2	0	33792
15469	2	0	33792
15470	2	0	33792
15471	2	0	33792
15472	2	0	33792
15473	2	0	33792
15474	2	0	33792
15475	2	0	33792
15717	2	0	33792
15718	2	0	33792
15719	2	0	33792
15720	2	0	33792
15721	2	0	33792
15722	2	0	33792
15723	2	0	33792
15724	2	0	33792
15968	2	0	33792
15969	2	0	33792
15970	2	0	33792
15971	2	0	33792
15972	2	0	33792
15973	2	0	33792
15974	2	0	33792
15975	2	0	33792
16221	2	0	33792
16222	2	0	33792
16223	2	0	33792
16224	2	0	33792
16225	2	0	33792
16226	2	0	33792
16227	2	0	33792
16228	2	0	33792
16476	2	0	33792
16477	2	0	33792
16478	2	0	33792
16479	2	0	33792
16480	2	0	33792
16481	2	0	33792
16482	2	0	33792
16483	2	0	33792
16733	2	0	33792
16734	2	0	33792
16735	2	0	33792
16736	2	0	33792
16737	2	0	33792
16738	2	0	33792
16739	2	0	33792
16740	2	0	33792
16992	2	0	33792
16993	2	0	33792
16994	2	0	33792
16995	2	0	33792
16996	2	0	33792
16997	2	0	33792
16998	2	0	33792
16999	2	0	33792
17599	77	0	33792
17600	77	0	33792
17601	77	0	33792
17602	77	0	33792
17603	77	0	33792
17604	77	0	33792
17605	77	0	33792
17606	77	0	33792
17866	77	0	33792
17867	77	0	33792
17868	77	0	33792
17869	77	0	33792
17870	77	0	33792
17871	77	0	33792
17872	77	0	33792
17873	77	0	33792
18043	1	0	33792
18044	1	0	33792
18045	1	0	33792
18046	1	0	33792
18047	1	0	33792
18048	1	0	33792
18049	1	0	33792
18050	1	0	33792
18135	77	0	33792
18136	77	0	33792
18137	77	0	33792
18138	77	0	33792
18139	77	0	33792
18140	77	0	33792
18141	77	0	33792
18142	77	0	33792
18312	1	0	33792
18313	1	0	33792
18314	1	0	33792
18315	1	0	33792
18316	1	0	33792
18317	1	0	33792
18318	1	0	33792
18319	1	0	33792
18406	77	0	33792
18407	77	0	33792
18408	77	0	33792
18409	77	0	33792
18410	77	0	33792
18411	77	0	33792
18412	77	0	33792
18413	77	0	33792
18583	1	0	33792
18584	1	0	33792
18585	1	0	33792
18586	1	0	33792
18587	1	0	33792
18588	1	0	33792
18589	1	0	33792
18590	1	0	33792
18679	77	0	33792
18680	77	0	33792
18681	77	0	33792
18682	77	0	33792
18683	77	0	33792
18684	77	0	33792
18685	77	0	33792
18686	77	0	33792
18856	1	0	33792
18857	1	0	33792
18858	1	0	33792
18859	1	0	33792
18860	1	0	33792
18861	1	0	33792
18862	1	0	33792
18863	1	0	33792
18954	77	0	33792
18955	77	0	33792
18956	77	0	33792
18957	77	0	33792
18958	77	0	33792
18959	77	0	33792
18960	77	0	33792
18961	77	0	33792
19131	1	0	33792
19132	1	0	33792
19133	1	0	33792
19134	1	0	33792
19135	1	0	33792
19136	1	0	33792
19137	1	0	33792
19138	1	0	33792
19231	77	0	33792
19232	77	0	33792
19233	77	0	33792
19234	77	0	33792
19235	77	0	33792
19236	77	0	33792
19237	77	0	33792
19238	77	0	33792
19408	1	0	33792
19409	1	0	33792
19410	1	0	33792
19411	1	0	33792
19412	1	0	33792
19413	1	0	33792
19414	1	0	33792
19415	1	0	33792
19510	77	0	33792
19511	77	0	33792
19512	77	0	33792
19513	77	0	33792
19514	77	0	33792
19515	77	0	33792
19516	77	0	33792
19517	77	0	33792
19687	1	0	33792
19688	1	0	33792
19689	1	0	33792
19690	1	0	33792
19691	1	0	33792
19692	1	0	33792
19693	1	0	33792
19694	1	0	33792
19968	1	0	33792
19969	1	0	33792
19970	1	0	33792
19971	1	0	33792
19972	1	0	33792
19973	1	0	33792
19974	1	0	33792
19975	1	0	33792
114897	186	0	33792
114898	186	0	268468224
114899	186	0	268468224
114900	186	0	268468224
114901	186	0	268468224
114902	186	0	33792
115576	186	0	268468224
115577	186	0	268468224
115578	186	0	268468224
115579	186	0	268468224
115580	186	0	268468224
115581	186	0	268468224
115589	195	0	33792
115590	195	0	33792
115591	195	0	33792
115592	195	0	33792
115593	195	0	33792
115594	195	0	33792
115597	174	0	33792
115598	174	0	33792
115599	174	0	33792
115600	174	0	33792
115601	174	0	33792
115602	174	0	33792
116257	186	0	268468224
116258	186	0	268468224
116259	186	0	268468224
116260	186	0	268468224
116261	186	0	268468224
116262	186	0	268468224
116270	195	0	33792
116271	195	0	33792
116272	195	0	33792
116273	195	0	33792
116274	195	0	33792
116275	195	0	33792
116278	174	0	33792
116279	174	0	33792
116280	174	0	33792
116281	174	0	33792
116282	174	0	33792
116283	174	0	33792
116940	186	0	268468224
116941	186	0	268468224
116942	186	0	268468224
116943	186	0	268468224
116944	186	0	268468224
116945	186	0	268468224
116953	195	0	33792
116954	195	0	33792
116955	195	0	33792
116956	195	0	33792
116957	195	0	33792
116958	195	0	33792
116961	174	0	33792
116962	174	0	33792
116963	174	0	33792
116964	174	0	33792
116965	174	0	33792
116966	174	0	33792
117625	186	0	268468224
117626	186	0	268468224
117627	186	0	268468224
117628	186	0	268468224
117629	186	0	268468224
117630	186	0	268468224
117638	195	0	33792
117639	195	0	33792
117640	195	0	33792
117641	195	0	33792
117642	195	0	33792
117643	195	0	33792
117646	174	0	33792
117647	174	0	33792
117648	174	0	33792
117649	174	0	33792
117650	174	0	33792
117651	174	0	33792
118312	186	0	33792
118313	186	0	268468224
118314	186	0	268468224
118315	186	0	268468224
118316	186	0	268468224
118317	186	0	33792
118325	195	0	33792
118326	195	0	33792
118327	195	0	33792
118328	195	0	33792
118329	195	0	33792
118330	195	0	33792
118333	174	0	33792
118334	174	0	33792
118335	174	0	33792
118336	174	0	33792
118337	174	0	33792
118338	174	0	33792
119014	195	0	33792
119015	195	0	33792
119016	195	0	33792
119017	195	0	33792
119018	195	0	33792
119019	195	0	33792
119022	174	0	33792
119023	174	0	33792
119024	174	0	33792
119025	174	0	33792
119026	174	0	33792
119027	174	0	33792
119701	154	0	33792
119702	154	0	33792
119703	154	0	33792
119704	154	0	33792
120394	154	0	33792
120395	154	0	33792
120396	154	0	33792
120397	154	0	33792
120399	165	0	33792
120400	165	0	33792
120401	165	0	33792
120402	165	0	33792
120403	167	0	33792
120404	167	0	33792
120405	167	0	33792
120406	167	0	33792
120408	183	0	33792
120409	183	0	33792
120410	183	0	33792
120411	183	0	33792
121078	197	0	33792
121079	197	0	33792
121080	197	0	33792
121081	197	0	33792
121082	197	0	33792
121083	189	0	33792
121084	189	0	33792
121085	189	0	33792
121086	189	0	33792
121087	189	0	33792
121089	154	0	33792
121090	154	0	33792
121091	154	0	33792
121092	154	0	33792
121094	165	0	33792
121095	165	0	33792
121096	165	0	33792
121097	165	0	33792
121098	167	0	33792
121099	167	0	33792
121100	167	0	33792
121101	167	0	33792
121103	183	0	33792
121104	183	0	33792
121105	183	0	33792
121106	183	0	33792
121775	197	0	33792
121776	197	0	33792
121777	197	0	33792
121778	197	0	33792
121779	197	0	33792
121780	189	0	33792
121781	189	0	33792
121782	189	0	33792
121783	189	0	33792
121784	189	0	33792
121786	154	0	33792
121787	154	0	33792
121788	154	0	33792
121789	154	0	33792
121791	165	0	33792
121792	165	0	33792
121793	165	0	33792
121794	165	0	33792
121795	167	0	33792
121796	167	0	33792
121797	167	0	33792
121798	167	0	33792
121800	183	0	33792
121801	183	0	33792
121802	183	0	33792
121803	183	0	33792
122474	197	0	33792
122475	197	0	33792
122476	197	0	33792
122477	197	0	33792
122478	197	0	33792
122479	189	0	33792
122480	189	0	33792
122481	189	0	33792
122482	189	0	33792
122483	189	0	33792
122490	165	0	33792
122491	165	0	33792
122492	165	0	33792
122493	165	0	33792
122494	167	0	33792
122495	167	0	33792
122496	167	0	33792
122497	167	0	33792
122499	183	0	33792
122500	183	0	33792
122501	183	0	33792
122502	183	0	33792
123175	197	0	33792
123176	197	0	33792
123177	197	0	33792
123178	197	0	33792
123179	197	0	33792
123180	189	0	33792
123181	189	0	33792
123182	189	0	33792
123183	189	0	33792
123184	189	0	33792
123200	184	0	33792
123201	184	0	33792
123202	184	0	33792
123203	184	0	33792
123878	197	0	33792
123879	197	0	33792
123880	197	0	33792
123881	197	0	33792
123882	197	0	33792
123883	189	0	33792
123884	189	0	33792
123885	189	0	33792
123886	189	0	33792
123887	189	0	33792
123889	149	0	32768
123890	149	0	32768
123891	149	0	32768
123892	149	0	32768
123893	149	0	32768
123894	149	0	32768
123895	149	0	32768
123897	156	0	33792
123898	156	0	33792
123899	156	0	33792
123900	156	0	33792
123903	184	0	33792
123904	184	0	33792
123905	184	0	33792
123906	184	0	33792
124594	149	0	32768
124595	149	0	32768
124596	149	0	32768
124597	149	0	32768
124598	149	0	32768
124599	149	0	32768
124600	149	0	32768
124602	156	0	33792
124603	156	0	33792
124604	156	0	33792
124605	156	0	33792
124608	184	0	33792
124609	184	0	33792
124610	184	0	33792
124611	184	0	33792
125278	168	2	33024
125279	168	2	33024
125280	168	2	33024
125281	168	2	33024
125282	168	2	33024
125283	168	2	33024
125284	168	2	33024
125301	149	0	32768
125302	149	0	32768
125303	149	0	32768
125304	149	0	33792
125305	149	0	32768
125306	149	0	32768
125307	149	0	32768
125309	156	0	33792
125310	156	0	33792
125311	156	0	33792
125312	156	0	33792
125315	184	0	33792
125316	184	0	33792
125317	184	0	33792
125318	184	0	33792
125987	168	2	33024
125988	168	2	33024
125989	168	2	33024
125990	168	2	33024
125991	168	2	33024
125992	168	2	33024
125993	168	2	33024
126000	196	0	33792
126001	196	0	33792
126002	196	0	33792
126003	196	0	33792
126004	181	0	33792
126005	181	0	33792
126006	181	0	33792
126007	181	0	33792
126010	149	0	0
126011	149	0	0
126012	149	0	1024
126013	149	0	1024
126014	149	0	1024
126015	149	0	0
126016	149	0	0
126018	156	0	33792
126019	156	0	33792
126020	156	0	33792
126021	156	0	33792
126698	168	2	33024
126699	168	2	33024
126700	168	2	33024
126701	168	2	33024
126702	168	2	33024
126703	168	2	33024
126704	168	2	33024
126711	196	0	33792
126712	196	0	33792
126713	196	0	33792
126714	196	0	33792
126715	181	0	33792
126716	181	0	33792
126717	181	0	33792
126718	181	0	33792
126721	149	0	0
126722	149	3	0
126723	149	3	0
126724	149	3	1024
126725	149	3	0
126726	149	3	0
126727	149	0	0
126729	157	0	33792
126730	157	0	33792
126731	157	0	33792
126732	157	0	33792
126734	193	0	33792
126735	193	0	33792
126736	193	0	33792
126737	193	0	33792
126738	198	0	33792
126739	198	0	33792
126740	198	0	33792
126741	198	0	33792
127411	168	2	33024
127412	168	2	33024
127413	168	2	33024
127414	168	2	33024
127415	168	2	33024
127416	168	2	33024
127417	168	2	33024
127424	196	0	33792
127425	196	0	33792
127426	196	0	33792
127427	196	0	33792
127428	181	0	33792
127429	181	0	33792
127430	181	0	33792
127431	181	0	33792
127434	149	0	0
127435	149	3	0
127436	149	3	32768
127437	149	3	32768
127438	149	3	32768
127439	149	3	0
127440	149	0	0
127442	157	0	33792
127443	157	0	33792
127444	157	0	33792
127445	157	0	33792
127447	193	0	33792
127448	193	0	33792
127449	193	0	33792
127450	193	0	33792
127451	198	0	33792
127452	198	0	33792
127453	198	0	33792
127454	198	0	33792
128126	168	2	33024
128127	168	2	33024
128128	168	2	33024
128129	168	2	33024
128130	168	2	33024
128131	168	2	33024
128132	168	2	33024
128139	196	0	33792
128140	196	0	33792
128141	196	0	33792
128142	196	0	33792
128143	181	0	33792
128144	181	0	33792
128145	181	0	33792
128146	181	0	33792
128149	149	0	0
128150	149	3	0
128151	149	3	32768
128152	149	3	32768
128153	149	3	32768
128154	149	3	0
128155	149	0	0
128157	157	0	33792
128158	157	0	33792
128159	157	0	33792
128160	157	0	33792
128162	193	0	33792
128163	193	0	33792
128164	193	0	33792
128165	193	0	33792
128166	198	0	33792
128167	198	0	33792
128168	198	0	33792
128169	198	0	33792
128172	175	0	33792
128173	175	0	268468224
128174	175	0	268468224
128175	175	0	268468224
128176	175	0	268468224
128177	175	0	33792
128843	168	2	33024
128844	168	2	33024
128845	168	2	33024
128846	168	2	33024
128847	168	2	33024
128848	168	2	33024
128849	168	2	33024
128868	148	3	33792
128869	147	3	32768
128870	146	3	33792
128874	157	0	33792
128875	157	0	33792
128876	157	0	33792
128877	157	0	33792
128879	193	0	33792
128880	193	0	33792
128881	193	0	33792
128882	193	0	33792
128883	198	0	33792
128884	198	0	33792
128885	198	0	33792
128886	198	0	33792
128889	175	0	268468224
128890	175	0	268468224
128891	175	0	268468224
128892	175	0	268468224
128893	175	0	268468224
128894	175	0	268468224
129562	168	2	33024
129563	168	2	33024
129564	168	2	33024
129565	168	2	33024
129566	168	2	33024
129567	168	2	33024
129568	168	2	33024
129571	190	0	33792
129572	190	0	33792
129573	190	0	33792
129580	150	2	34050
129581	150	2	34050
129583	151	2	34050
129584	151	2	34050
129585	145	0	268435456
129586	145	3	268435456
129587	145	3	268435456
