# mapFileSha256=d63cd2ff3aeaba80bc3bc173bb615207666f1eaf759ecac573fad0da61979df3
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=5
# keepX=243
# keepY=398
# nativeOrientation=6
# preBuildSetting=0
# selectedCandidateId=0
# aivJsonSha256=fe15c680d1515b8b401f1edb19b99f79cdb726e0169cf2db096df6c139a46eb8
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
37	before	0	0	0	0	0	0	0	0	0
37	after	1	41	5	209	209	159044	7	243	398
38	before	0	0	0	0	0	0	0	0	0
38	after	1	71	5	210	209	160642	1	242	400
39	before	0	0	0	0	0	0	0	0	0
39	after	1	73	5	211	209	161441	1	242	401
40	before	0	0	0	0	0	0	0	0	0
40	after	1	72	5	212	209	162238	1	242	402
41	before	0	0	0	0	0	0	0	0	0
41	after	1	55	5	213	209	159036	7	235	398
42	before	0	0	0	0	0	0	0	0	0
42	after	1	10	5	214	214	164618	2	243	405
43	before	0	0	0	0	0	0	0	0	0
43	after	1	10	5	215	214	164621	2	246	405
44	before	0	0	0	0	0	0	0	0	0
44	after	1	10	5	216	214	166979	2	243	408
45	before	0	0	0	0	0	0	0	0	0
45	after	1	10	5	217	214	166982	2	246	408
