# capturedAtLocal=2026-09-24T18:42:54.6072057+02:00
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Crater Lake.map
# mapFileSha256=c5d9906aa37ed96ec1cf9b3eb0c7f6fb5b3e1d8063167fe22337e69c153bb887
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=2
# candidateId=1
# aivName=Default 8
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\nizar8.aivjson
# aivJsonSha256=0d9305f8ed06f6de8161fd1b2d62d030541e24994ab204afec56101277c38a9d
# orientation=0
# originX=198
# originY=231
# keepX=241
# keepY=274
# evaluatedCells=4798
# nativeBlockedCells=166
# resultGridBlockedCells=166
# validatorCalls=4798
# validatorBlockedCells=166
gridRow	gridColumn	worldX	worldY	rawMapper	effectiveMapper	scoreGridValue	resultGridValue	blocked
13	43	241	244	144	144	104	0	False
13	44	242	244	144	144	104	0	False
13	45	243	244	144	144	104	0	False
13	46	244	244	144	144	104	0	False
13	47	245	244	144	144	104	0	False
13	48	246	244	106	106	101	0	False
13	49	247	244	106	106	101	0	False
14	40	238	245	106	106	101	0	False
14	41	239	245	106	106	101	0	False
14	42	240	245	106	106	101	0	False
14	43	241	245	144	144	104	0	False
14	44	242	245	144	144	104	0	False
14	45	243	245	144	144	104	0	False
14	46	244	245	144	144	104	0	False
14	47	245	245	144	144	104	0	False
14	48	246	245	106	106	101	0	False
14	49	247	245	106	106	101	0	False
14	50	248	245	106	106	101	0	False
14	51	249	245	106	106	101	0	False
14	52	250	245	106	106	102	0	False
14	53	251	245	106	106	102	0	False
14	54	252	245	106	106	102	0	False
15	34	232	246	106	106	102	0	False
15	35	233	246	106	106	102	0	False
15	36	234	246	106	106	102	0	False
15	37	235	246	106	106	102	0	False
15	38	236	246	106	106	101	0	False
15	39	237	246	106	106	101	0	False
15	40	238	246	106	106	101	0	False
15	41	239	246	106	106	101	0	False
15	42	240	246	106	106	101	0	False
15	43	241	246	144	144	104	0	False
15	44	242	246	144	144	104	0	False
15	45	243	246	144	144	104	0	False
15	46	244	246	144	144	104	0	False
15	47	245	246	144	144	104	0	False
15	48	246	246	106	106	101	0	False
