# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Reed Sea.map
# mapFileSha256=c6abe1353e0ea1829b626408b4f3807e4473b428ae239fd15a52e9745fff8116
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=0
# playerId=5
# keepX=270
# keepY=444
# nativeOrientation=2
# scale=7
# isFree=False
# selectionPlacementState=2
# selectionAccepted=True
# selectionFinalOrientation=2
# finalCandidateId=0
# selectedCandidateId=0
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\marshal7.aivjson
# aivJsonSha256=384abb01e5b4c0ff36ceddeac64c3a8dc8151d0113d1189a32d8c7feb9bb337f
# preNativeFailureFlag=0
# preNativeFailureReasonRaw=3
# preNativeStartCleanupFlag=1
# preNativeDestroyedRecordMarker=1
# postNativeFailureFlag=0
# postNativeFailureReasonRaw=3
# postNativeStartCleanupFlag=0
# postNativeDestroyedRecordMarker=1
# postNativeFailureReason=<not-applicable>
# sampledTiles=320800
# fullMapTileLayersComplete=True
# beforeScanMilliseconds=11.691
# afterScanMilliseconds=11.155
# changedLayerCells=272
# changedBuildingRecords=9
# buildingRecordTrace=oracle-start-trace-20260924-230241-403-session007-p5-n05.records.tsv
# newBuildingCells=117
# replacedBuildingCells=0
# clearedBuildingCells=0
# sampledRegionComplete=True
x	y	tileId	layer	before	after
272	439	190351	logic	32768	34050
272	439	190351	buildingId	0	42
272	439	190351	height	8	18
272	439	190351	wallOwner	0	4
273	439	190352	logic	32768	34050
273	439	190352	buildingId	0	42
273	439	190352	height	8	18
273	439	190352	wallOwner	0	4
274	439	190353	logic	32768	33026
274	439	190353	height	8	18
274	439	190353	wallOwner	0	4
275	439	190354	logic	32768	34050
275	439	190354	buildingId	0	43
275	439	190354	height	8	18
275	439	190354	wallOwner	0	4
276	439	190355	logic	32768	34050
276	439	190355	buildingId	0	43
276	439	190355	height	8	18
276	439	190355	wallOwner	0	4
272	440	191072	logic	32768	34050
272	440	191072	buildingId	0	42
272	440	191072	height	8	18
272	440	191072	wallOwner	0	4
273	440	191073	logic	32768	34050
273	440	191073	buildingId	0	42
273	440	191073	height	8	18
273	440	191073	wallOwner	0	4
274	440	191074	logic	32768	33026
274	440	191074	height	8	18
274	440	191074	wallOwner	0	4
275	440	191075	logic	32768	34050
275	440	191075	buildingId	0	43
275	440	191075	height	8	18
275	440	191075	wallOwner	0	4
276	440	191076	logic	32768	34050
276	440	191076	buildingId	0	43
276	440	191076	height	8	18
276	440	191076	wallOwner	0	4
272	441	191791	logic	32768	33026
272	441	191791	height	8	18
272	441	191791	wallOwner	0	4
273	441	191792	logic	32768	33026
273	441	191792	height	8	18
273	441	191792	wallOwner	0	4
274	441	191793	logic	32768	33026
274	441	191793	height	8	18
274	441	191793	wallOwner	0	4
275	441	191794	logic	32768	33026
275	441	191794	height	8	18
275	441	191794	wallOwner	0	4
276	441	191795	logic	32768	33026
276	441	191795	height	8	18
276	441	191795	wallOwner	0	4
272	442	192508	logic	32768	34050
272	442	192508	buildingId	0	44
272	442	192508	height	8	18
272	442	192508	wallOwner	0	4
273	442	192509	logic	32768	34050
273	442	192509	buildingId	0	44
273	442	192509	height	8	18
273	442	192509	wallOwner	0	4
274	442	192510	logic	32768	33026
274	442	192510	height	8	18
274	442	192510	wallOwner	0	4
275	442	192511	logic	32768	34050
275	442	192511	buildingId	0	45
275	442	192511	height	8	18
275	442	192511	wallOwner	0	4
276	442	192512	logic	32768	34050
276	442	192512	buildingId	0	45
276	442	192512	height	8	18
276	442	192512	wallOwner	0	4
272	443	193223	logic	32768	34050
272	443	193223	buildingId	0	44
272	443	193223	height	8	18
272	443	193223	wallOwner	0	4
273	443	193224	logic	32768	34050
273	443	193224	buildingId	0	44
273	443	193224	height	8	18
273	443	193224	wallOwner	0	4
274	443	193225	logic	32768	33026
274	443	193225	height	8	18
274	443	193225	wallOwner	0	4
275	443	193226	logic	32768	34050
275	443	193226	buildingId	0	45
275	443	193226	height	8	18
275	443	193226	wallOwner	0	4
276	443	193227	logic	32768	34050
276	443	193227	buildingId	0	45
276	443	193227	height	8	18
276	443	193227	wallOwner	0	4
270	444	193934	logic	32768	268468224
270	444	193934	buildingId	0	37
271	444	193935	logic	32768	268468224
271	444	193935	buildingId	0	37
272	444	193936	logic	32768	268468224
272	444	193936	buildingId	0	37
