# mapFileSha256=b5ab8bcc5c4c2783697eef4bbe692ae829b2c7d59c4aff540f79e140c49417fe
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=8
# keepX=344
# keepY=187
# nativeOrientation=4
# preBuildSetting=1
# selectedCandidateId=0
# aivJsonSha256=fe15c680d1515b8b401f1edb19b99f79cdb726e0169cf2db096df6c139a46eb8
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
897	before	0	0	0	0	0	0	0	0	0
897	after	1	41	8	466953	466953	35288	7	344	187
898	before	0	0	0	0	0	0	0	0	0
898	after	1	71	8	466954	466953	34917	1	348	186
899	before	0	0	0	0	0	0	0	0	0
899	after	1	73	8	466955	466953	34916	1	347	186
900	before	0	0	0	0	0	0	0	0	0
900	after	1	72	8	466956	466953	34915	1	346	186
901	before	0	0	0	0	0	0	0	0	0
901	after	1	55	8	466957	466953	32344	7	344	179
902	before	0	0	0	0	0	0	0	0	0
902	after	1	10	8	466958	466958	35283	2	339	187
903	before	0	0	0	0	0	0	0	0	0
903	after	1	10	8	466959	466958	35286	2	342	187
904	before	0	0	0	0	0	0	0	0	0
904	after	1	10	8	466960	466958	36420	2	339	190
905	before	0	0	0	0	0	0	0	0	0
905	after	1	10	8	466961	466958	36423	2	342	190
