# mapFileSha256=b5ab8bcc5c4c2783697eef4bbe692ae829b2c7d59c4aff540f79e140c49417fe
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=8
# keepX=344
# keepY=187
# nativeOrientation=4
# preBuildSetting=0
# selectedCandidateId=0
# aivJsonSha256=fe15c680d1515b8b401f1edb19b99f79cdb726e0169cf2db096df6c139a46eb8
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
64	before	0	0	0	0	0	0	0	0	0
64	after	1	41	8	465669	465669	35288	7	344	187
65	before	0	0	0	0	0	0	0	0	0
65	after	1	71	8	465670	465669	34917	1	348	186
66	before	0	0	0	0	0	0	0	0	0
66	after	1	73	8	465671	465669	34916	1	347	186
67	before	0	0	0	0	0	0	0	0	0
67	after	1	72	8	465672	465669	34915	1	346	186
68	before	0	0	0	0	0	0	0	0	0
68	after	1	55	8	465673	465669	32344	7	344	179
69	before	0	0	0	0	0	0	0	0	0
69	after	1	10	8	465674	465674	35283	2	339	187
70	before	0	0	0	0	0	0	0	0	0
70	after	1	10	8	465675	465674	35286	2	342	187
71	before	0	0	0	0	0	0	0	0	0
71	after	1	10	8	465676	465674	36420	2	339	190
72	before	0	0	0	0	0	0	0	0	0
72	after	1	10	8	465677	465674	36423	2	342	190
