# mapFileSha256=c6abe1353e0ea1829b626408b4f3807e4473b428ae239fd15a52e9745fff8116
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=4
# keepX=263
# keepY=388
# nativeOrientation=6
# preBuildSetting=1
# selectedCandidateId=0
# aivJsonSha256=1d86b141261297706ad65f60d870a3ae30a8c0da05b6b3b1d4d923c702cb11ad
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
237	before	0	0	0	0	0	0	0	0	0
237	after	1	41	4	6707	6707	151184	7	263	388
238	before	0	0	0	0	0	0	0	0	0
238	after	1	71	4	6708	6707	152743	1	262	390
239	before	0	0	0	0	0	0	0	0	0
239	after	1	73	4	6709	6707	153526	1	262	391
240	before	0	0	0	0	0	0	0	0	0
240	after	1	72	4	6710	6707	154311	1	262	392
241	before	0	0	0	0	0	0	0	0	0
241	after	1	55	4	6711	6707	151176	7	255	388
242	before	0	0	0	0	0	0	0	0	0
242	after	1	10	4	6712	6712	156679	2	263	395
243	before	0	0	0	0	0	0	0	0	0
243	after	1	10	4	6713	6712	156682	2	266	395
244	before	0	0	0	0	0	0	0	0	0
244	after	1	10	4	6714	6712	159064	2	263	398
245	before	0	0	0	0	0	0	0	0	0
245	after	1	10	4	6715	6712	159067	2	266	398
