# mapFileSha256=c6abe1353e0ea1829b626408b4f3807e4473b428ae239fd15a52e9745fff8116
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# playerId=6
# keepX=495
# keepY=328
# nativeOrientation=4
# preBuildSetting=0
# selectedCandidateId=0
# aivJsonSha256=ffa393f8dfb7899742c7647645d3cd3fa582090c7770cf9d32d89c96d46bd658
# postNativeFailureFlag=0
# changedBuildingRecords=9
# selectedFieldsOfFullBuildingRecordArrayComplete=True
# buildingId is one-based
buildingId	phase	aliveState	type	owner	globalId	nativeCleanupLinkId	tileIdBegin	occupyTileGridSize	tileX	tileY
46	before	0	0	0	0	0	0	0	0	0
46	after	1	41	6	6282	6282	108336	7	495	328
47	before	0	0	0	0	0	0	0	0	0
47	after	1	71	6	6283	6282	107683	1	499	327
48	before	0	0	0	0	0	0	0	0	0
48	after	1	73	6	6284	6282	107682	1	498	327
49	before	0	0	0	0	0	0	0	0	0
49	after	1	72	6	6285	6282	107681	1	497	327
50	before	0	0	0	0	0	0	0	0	0
50	after	1	55	6	6286	6282	103136	7	495	320
51	before	0	0	0	0	0	0	0	0	0
51	after	1	10	6	6287	6287	108331	2	490	328
52	before	0	0	0	0	0	0	0	0	0
52	after	1	10	6	6288	6287	108334	2	493	328
53	before	0	0	0	0	0	0	0	0	0
53	after	1	10	6	6289	6287	110314	2	490	331
54	before	0	0	0	0	0	0	0	0	0
54	after	1	10	6	6290	6287	110317	2	493	331
