# capturedAtLocal=2026-09-24T15:31:14.1965689+02:00
# mapLoadSequence=6
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Craggy Cliffs.map
# mapFileSha256=c46b71c941ea299d1ca82c4f9649601e41f80517f05885ecdda39deee5e4ef25
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# selectionFound=True
# finalCandidateId=0
# finalOrientation=0
# nativeStartOptions=mode=99,option2F0=0,option2F4=1,option2F8=4294967297
# aivJson=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\BepInEx\plugins\ActiveAIVDetector_Serp\VanillaAIV\emir8.aivjson
# aivJsonSha256=c0287e57c640f05a602bd38bf49f5ee8db1101cdcdf965f8628caee49e43b7d5
# keepX=418
# keepY=519
# captureSequence=4
# playerId=5
# frameCount=147
# pointerProblemFrames=0
# captureErrorFrames=0
# highlightedMapperFrames=2
# layerChanges=2653
# buildingRecordChanges=48
# beforeCaptureMilliseconds=1187,9
# afterCaptureMilliseconds=1208,3
# frameSnapshotsComplete=True
# provenanceComplete=True
captureFrameNumber	startedAtLocal	completedAtLocal	selectionSequence	frameIndex	activeLayoutIndex	mapper	highlightedMapper	status	helper	positionCount	firstPositionIndex	restrictedMode	freeOrForced	returnValue	placementStateAddress	pointerConsistent	added	removed	replaced	changed	captureError
1	2026-09-24T15:31:14.1965689+02:00	2026-09-24T15:31:14.2030745+02:00	39	0	4	0	False	0	0	0	0	0	1	0	0x7FFAB099EDB0	True	0	0	0	0	
2	2026-09-24T15:31:14.2110909+02:00	2026-09-24T15:31:14.2185975+02:00	39	1	4	0	False	0	0	0	0	0	1	0	0x7FFAB099EDB0	True	0	0	0	0	
3	2026-09-24T15:31:14.2276116+02:00	2026-09-24T15:31:14.2361335+02:00	39	2	4	52	True	1	0	1	245749	0	1	0	0x7FFAB099EDB0	True	0	0	0	0	
4	2026-09-24T15:31:14.2446543+02:00	2026-09-24T15:31:14.2521650+02:00	39	3	4	52	True	1	0	1	248464	0	1	0	0x7FFAB099EDB0	True	0	0	0	0	
5	2026-09-24T15:31:14.2602294+02:00	2026-09-24T15:31:14.2667383+02:00	39	4	4	80	False	1	0	1	240170	0	1	1	0x7FFAB099EDB0	True	16	0	0	16	
6	2026-09-24T15:31:14.2747638+02:00	2026-09-24T15:31:14.2817751+02:00	39	5	4	80	False	1	0	1	237882	0	1	0	0x7FFAB099EDB0	True	0	0	0	0	
7	2026-09-24T15:31:14.2897867+02:00	2026-09-24T15:31:14.2978095+02:00	39	6	4	77	False	1	0	1	236720	0	1	1	0x7FFAB099EDB0	True	25	0	0	25	
8	2026-09-24T15:31:14.3053196+02:00	2026-09-24T15:31:14.3148421+02:00	39	7	4	54	False	1	0	1	250616	0	1	1	0x7FFAB099EDB0	True	16	0	0	16	
9	2026-09-24T15:31:14.3223538+02:00	2026-09-24T15:31:14.3303677+02:00	39	8	4	54	False	1	0	1	250089	0	1	1	0x7FFAB099EDB0	True	16	0	0	16	
10	2026-09-24T15:31:14.3388859+02:00	2026-09-24T15:31:14.3474046+02:00	39	9	4	54	False	1	0	1	252201	0	1	1	0x7FFAB099EDB0	True	16	0	0	16	
